# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.112335 -----------------
#dely    BF
0.050 -0.1289 -0.0001
0.150 -0.1223 -0.0001
0.250 -0.1143 -0.0001
0.350 -0.1027 -0.0001
0.450 -0.0937 -0.0001
0.550 -0.0868 -0.0001
0.650 -0.0784 -0.0001
0.750 -0.0690 -0.0001
0.850 -0.0624 -0.0001
0.950 -0.0579 -0.0001
1.050 -0.0479 -0.0001
1.150 -0.0428 -0.0001
1.250 -0.0358 -0.0001
1.350 -0.0292 -0.0001
1.450 -0.0225 -0.0001
1.550 -0.0166 -0.0001
1.650 -0.0093 -0.0001
1.750 -0.0029 -0.0000
