# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.280354 -----------------
#dely    BF    dB     BFVar
0.050  0.4384  0.0002  0.0039
0.150  0.4058  0.0002  0.0049
0.250  0.3648  0.0002  0.0037
0.350  0.3249  0.0002  0.0029
0.450  0.2809  0.0002  0.0044
0.550  0.2375  0.0001  0.0041
0.650  0.1952  0.0001  0.0022
0.750  0.1565  0.0001  0.0028
0.850  0.1217  0.0001  0.0031
0.950  0.0928  0.0001  0.0027
1.050  0.0671  0.0001  0.0019
1.150  0.0466  0.0001  0.0007
1.250  0.0312  0.0000  0.0022
1.350  0.0191  0.0000  0.0005
1.450  0.0116  0.0000  0.0032
1.550  0.0059  0.0000  0.0013
1.650  0.0027  0.0000  0.0005
1.750  0.0007  0.0000  0.0001
