# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0767052 -----------------
#dely    BF    dB     BFVar
0.050  0.1188  0.0003  0.0033
0.150  0.1140  0.0003  0.0019
0.250  0.1069  0.0003  0.0038
0.350  0.0967  0.0003  0.0019
0.450  0.0836  0.0003  0.0024
0.550  0.0710  0.0003  0.0019
0.650  0.0560  0.0003  0.0012
0.750  0.0423  0.0002  0.0008
0.850  0.0313  0.0002  0.0016
0.950  0.0206  0.0002  0.0012
1.050  0.0131  0.0001  0.0005
1.150  0.0074  0.0001  0.0009
1.250  0.0036  0.0001  0.0003
1.350  0.0014  0.0000  0.0001
1.450  0.0005  0.0000  0.0000
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
