# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266311 -----------------
#dely    BF    dB     BFVar
0.050  0.3969  0.0002  0.0049
0.150  0.3673  0.0002  0.0053
0.250  0.3358  0.0002  0.0034
0.350  0.3030  0.0001  0.0023
0.450  0.2643  0.0001  0.0045
0.550  0.2268  0.0001  0.0055
0.650  0.1905  0.0001  0.0022
0.750  0.1546  0.0001  0.0034
0.850  0.1237  0.0001  0.0017
0.950  0.0957  0.0001  0.0028
1.050  0.0709  0.0001  0.0012
1.150  0.0508  0.0001  0.0009
1.250  0.0346  0.0000  0.0014
1.350  0.0228  0.0000  0.0019
1.450  0.0139  0.0000  0.0004
1.550  0.0075  0.0000  0.0005
1.650  0.0033  0.0000  0.0003
1.750  0.0008  0.0000  0.0003
