# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.373944 -----------------
#dely    BF    dB     BFVar
0.050  0.6607  0.0003  0.0058
0.150  0.6050  0.0003  0.0038
0.250  0.5381  0.0003  0.0064
0.350  0.4601  0.0002  0.0037
0.450  0.3804  0.0002  0.0040
0.550  0.3062  0.0002  0.0023
0.650  0.2413  0.0002  0.0030
0.750  0.1816  0.0001  0.0018
0.850  0.1343  0.0001  0.0019
0.950  0.0936  0.0001  0.0030
1.050  0.0620  0.0001  0.0014
1.150  0.0391  0.0000  0.0007
1.250  0.0229  0.0000  0.0009
1.350  0.0112  0.0000  0.0008
1.450  0.0042  0.0000  0.0004
1.550  0.0002  0.0000  0.0003
1.650 -0.0008 -0.0000  0.0009
1.750 -0.0006 -0.0000  0.0001
