           0.05         0.0753         0.1105         0.1138         0.0933         0.0846         0.0876         0.0959         0.0911         0.1286         0.0602          0.101          0.097         0.1096         0.1075         0.0906         0.0998         0.1023         0.1092         0.1015         0.0821
           0.15         0.1007         0.0963         0.0991         0.0956         0.0884         0.0903         0.0696         0.0923         0.1467         0.0986         0.1109         0.0867         0.1115         0.0972         0.0887         0.0914         0.1141         0.0988         0.1027         0.0777
           0.25         0.0669         0.0767         0.0794         0.0683         0.0691          0.069         0.0882         0.0738         0.1072         0.0688         0.0877         0.0652         0.0861         0.0789         0.0795         0.0746         0.1039         0.0861         0.0812         0.0624
           0.35         0.0767         0.0764         0.0877         0.0644         0.0574         0.0669         0.0752         0.0726         0.1061         0.0839         0.0926         0.0566         0.0755         0.0744         0.0904         0.0862         0.0873          0.095         0.0694         0.0541
           0.45         0.0455         0.0605          0.064         0.0646         0.0576         0.0482         0.0589         0.0657         0.0822         0.0627         0.0688          0.062         0.0744         0.0573         0.0662         0.0795         0.0796         0.0646         0.0613         0.0514
           0.55         0.0501         0.0624         0.0565         0.0461         0.0382         0.0519         0.0467         0.0492         0.0703         0.0491         0.0461         0.0489         0.0639         0.0501         0.0501         0.0488         0.0589         0.0515         0.0475         0.0407
           0.65          0.034         0.0474         0.0402         0.0465         0.0459         0.0402         0.0357         0.0491         0.0443         0.0498          0.045         0.0442         0.0583         0.0517         0.0444         0.0522          0.056         0.0328         0.0501         0.0388
           0.75         0.0423         0.0312         0.0307         0.0305         0.0348         0.0364         0.0313         0.0275         0.0312          0.037         0.0371         0.0342         0.0402         0.0388         0.0338         0.0373          0.031         0.0342         0.0242          0.037
           0.85         0.0184         0.0201         0.0265         0.0171         0.0374         0.0202          0.027         0.0269         0.0276         0.0222         0.0154         0.0314         0.0286         0.0206         0.0214          0.029         0.0267         0.0252         0.0221         0.0313
           0.95          0.021         0.0187         0.0176         0.0198          0.024         0.0178         0.0149         0.0121         0.0225         0.0159         0.0226         0.0143         0.0185         0.0152         0.0174         0.0186          0.017         0.0184         0.0221         0.0193
           1.05          0.018         0.0185         0.0126         0.0125         0.0153         0.0126         0.0163         0.0112         0.0114          0.009         0.0122         0.0128          0.009         0.0113         0.0079         0.0136         0.0094         0.0089           0.02         0.0093
           1.15         0.0023         0.0026         0.0065          0.006         0.0025         0.0076         0.0036         0.0071         0.0073         0.0099         0.0062         0.0086         0.0023         0.0094         0.0082         0.0078         0.0094         0.0061         0.0073         0.0118
           1.25         0.0042         0.0069         0.0077         0.0048         0.0042         0.0027         0.0041          0.008         0.0023         0.0034         0.0012         0.0044         0.0041         0.0056         0.0065          0.006         0.0018         0.0044         0.0035         0.0018
           1.35         0.0043         0.0022         0.0038          0.002         0.0016         0.0044         0.0015         0.0013         0.0001          0.004          0.003         0.0014         0.0031         0.0029         0.0025         0.0014         0.0025        -0.0002         0.0001         0.0019
           1.45              0         0.0016          0.003         0.0008         0.0019        -0.0001         0.0003         0.0005        -0.0002         0.0024         0.0005         0.0007         0.0007        -0.0002        -0.0008        -0.0006             -0         0.0005         0.0011              0
           1.55         0.0007              0              0              0         0.0007              0        -0.0002              0         0.0006              0              0              0         0.0007              0         0.0007        -0.0002              0              0         0.0003         0.0007
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
