# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.114126 -----------------
#dely    BF
0.050 -0.3366 -0.0023
0.150 -0.3268 -0.0023
0.250 -0.2590 -0.0019
0.350 -0.2254 -0.0017
0.450 -0.1479 -0.0012
0.550 -0.0851 -0.0007
0.650 -0.0291 -0.0003
0.750 -0.0624 -0.0006
0.850 -0.0119 -0.0001
0.950  0.0456  0.0006
1.050  0.0588  0.0008
1.150  0.0307  0.0005
1.250  0.0391  0.0007
1.350  0.0688  0.0013
1.450  0.0417  0.0010
1.550  0.0286  0.0008
1.650  0.0239  0.0009
1.750  0.0059  0.0004
