# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0676869 -----------------
#dely    BF
0.050  0.0996  0.0005
0.150  0.0950  0.0005
0.250  0.0879  0.0005
0.350  0.0777  0.0005
0.450  0.0681  0.0005
0.550  0.0594  0.0005
0.650  0.0492  0.0005
0.750  0.0409  0.0005
0.850  0.0349  0.0005
0.950  0.0262  0.0004
1.050  0.0170  0.0003
1.150  0.0113  0.0003
1.250  0.0059  0.0002
1.350  0.0027  0.0001
1.450  0.0009  0.0001
1.550  0.0002  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
