# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.208873 -----------------
#dely    BF    dB     BFVar
0.050  0.2722  0.0001  0.0030
0.150  0.2556  0.0001  0.0028
0.250  0.2347  0.0001  0.0028
0.350  0.2163  0.0001  0.0036
0.450  0.1957  0.0001  0.0029
0.550  0.1743  0.0001  0.0030
0.650  0.1515  0.0001  0.0029
0.750  0.1311  0.0001  0.0025
0.850  0.1102  0.0001  0.0018
0.950  0.0913  0.0001  0.0013
1.050  0.0742  0.0001  0.0019
1.150  0.0581  0.0001  0.0010
1.250  0.0440  0.0001  0.0024
1.350  0.0327  0.0000  0.0013
1.450  0.0228  0.0000  0.0007
1.550  0.0142  0.0000  0.0010
1.650  0.0075  0.0000  0.0007
1.750  0.0022  0.0000  0.0002
