# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.153047 -----------------
#dely    BF
0.050 -0.4660 -0.0032
0.150 -0.3147 -0.0023
0.250 -0.3143 -0.0024
0.350 -0.3283 -0.0026
0.450 -0.2343 -0.0020
0.550 -0.1619 -0.0014
0.650 -0.0137 -0.0001
0.750 -0.0199 -0.0002
0.850 -0.0351 -0.0004
0.950  0.0325  0.0004
1.050  0.0398  0.0006
1.150  0.0513  0.0008
1.250  0.0849  0.0015
1.350  0.0518  0.0011
1.450  0.0498  0.0012
1.550  0.0221  0.0007
1.650  0.0164  0.0006
1.750  0.0093  0.0007
