# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.115028 -----------------
#dely    BF
0.050  0.1954  0.0004
0.150  0.1766  0.0003
0.250  0.1616  0.0003
0.350  0.1366  0.0003
0.450  0.1248  0.0003
0.550  0.0980  0.0002
0.650  0.0739  0.0002
0.750  0.0571  0.0002
0.850  0.0424  0.0001
0.950  0.0323  0.0001
1.050  0.0240  0.0001
1.150  0.0142  0.0001
1.250  0.0065  0.0000
1.350  0.0044  0.0000
1.450  0.0014  0.0000
1.550 -0.0002 -0.0000
1.650  0.0006  0.0000
1.750  0.0005  0.0000
