# ICODE=211, JCODE=-2212
# SIGMA_QGP=0.9706, SIGMA_HAD=0.453853
# NSAMPLE=10000000, Tblast=77.6357, UPERPblast(x,y)=(0.7291,0.7291)
# SOVERUD=0.7161, QUARK_ENTROPY_RATIO=0.316, BARYON_FUDGE=0.7842
# ------- normalization=0.0059699 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0162  0.0001  0.0043  0.0033  0.0086
0.150  0.0137  0.0000  0.0040  0.0027  0.0069
0.250  0.0089  0.0000  0.0024  0.0022  0.0043
0.350  0.0066  0.0000  0.0028  0.0022  0.0016
0.450  0.0024  0.0000  0.0018  0.0012 -0.0007
0.550  0.0025  0.0000  0.0024  0.0009 -0.0007
0.650  0.0017  0.0000  0.0012  0.0011 -0.0006
0.750  0.0017  0.0000  0.0014  0.0005 -0.0003
0.850  0.0017  0.0000  0.0011  0.0004  0.0001
0.950  0.0018  0.0000  0.0012  0.0003  0.0002
1.050  0.0010  0.0000  0.0006  0.0002  0.0002
1.150  0.0008  0.0000  0.0006  0.0001  0.0002
1.250  0.0006  0.0000  0.0005  0.0000  0.0001
1.350  0.0002  0.0000  0.0001  0.0000  0.0000
1.450  0.0000  0.0000  0.0000 -0.0000 -0.0000
1.550  0.0000  0.0000  0.0000 -0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
