# ICODE=211, JCODE=-211
# SIGMA_QGP=0.9706, SIGMA_HAD=0.453853
# NSAMPLE=10000000, Tblast=77.6357, UPERPblast(x,y)=(0.7291,0.7291)
# SOVERUD=0.7161, QUARK_ENTROPY_RATIO=0.316, BARYON_FUDGE=0.7842
# ------- normalization=0.210657 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.2965  0.0003  0.1065  0.0183  0.1717
0.150  0.2791  0.0003  0.1001  0.0170  0.1621
0.250  0.2559  0.0003  0.0922  0.0152  0.1485
0.350  0.2331  0.0002  0.0839  0.0136  0.1357
0.450  0.2075  0.0002  0.0754  0.0112  0.1209
0.550  0.1819  0.0002  0.0661  0.0098  0.1060
0.650  0.1557  0.0002  0.0586  0.0071  0.0901
0.750  0.1295  0.0002  0.0487  0.0060  0.0748
0.850  0.1049  0.0002  0.0401  0.0047  0.0601
0.950  0.0837  0.0002  0.0343  0.0031  0.0462
1.050  0.0624  0.0001  0.0264  0.0025  0.0335
1.150  0.0455  0.0001  0.0212  0.0015  0.0228
1.250  0.0317  0.0001  0.0154  0.0009  0.0153
1.350  0.0200  0.0001  0.0105  0.0005  0.0090
1.450  0.0118  0.0001  0.0066  0.0003  0.0048
1.550  0.0059  0.0000  0.0036  0.0001  0.0021
1.650  0.0015  0.0000  0.0011  0.0000  0.0004
1.750  0.0002  0.0000  0.0001  0.0000  0.0000
