# ICODE=211, JCODE=-321
# SIGMA_QGP=0.9706, SIGMA_HAD=0.453853
# NSAMPLE=10000000, Tblast=77.6357, UPERPblast(x,y)=(0.7291,0.7291)
# SOVERUD=0.7161, QUARK_ENTROPY_RATIO=0.316, BARYON_FUDGE=0.7842
# ------- normalization=0.0128558 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0173  0.0000  0.0058 -0.0002  0.0117
0.150  0.0176  0.0000  0.0058  0.0001  0.0117
0.250  0.0164  0.0000  0.0057 -0.0003  0.0110
0.350  0.0157  0.0000  0.0051  0.0000  0.0105
0.450  0.0144  0.0000  0.0047  0.0003  0.0094
0.550  0.0119  0.0000  0.0039 -0.0000  0.0081
0.650  0.0099  0.0000  0.0030  0.0001  0.0068
0.750  0.0085  0.0000  0.0029  0.0000  0.0055
0.850  0.0065  0.0000  0.0024 -0.0001  0.0042
0.950  0.0042  0.0000  0.0016 -0.0000  0.0026
1.050  0.0027  0.0000  0.0012 -0.0000  0.0015
1.150  0.0017  0.0000  0.0009  0.0000  0.0008
1.250  0.0009  0.0000  0.0006 -0.0000  0.0003
1.350  0.0005  0.0000  0.0004  0.0000  0.0001
1.450  0.0002  0.0000  0.0002 -0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
