# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.18018 -----------------
#dely    BF
0.050  0.3205  0.0021
0.150  0.2942  0.0020
0.250  0.2745  0.0020
0.350  0.2108  0.0016
0.450  0.1935  0.0016
0.550  0.1488  0.0013
0.650  0.1067  0.0010
0.750  0.0996  0.0010
0.850  0.0580  0.0007
0.950  0.0428  0.0005
1.050  0.0324  0.0004
1.150  0.0158  0.0002
1.250  0.0049  0.0001
1.350  0.0019  0.0000
1.450  0.0004  0.0000
1.550 -0.0011 -0.0000
1.650 -0.0016 -0.0001
1.750 -0.0004 -0.0000
