# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.148287 -----------------
#dely    BF
0.050  0.3025  0.0066
0.150  0.2751  0.0060
0.250  0.2622  0.0060
0.350  0.1860  0.0047
0.450  0.1627  0.0042
0.550  0.1118  0.0033
0.650  0.0723  0.0024
0.750  0.0497  0.0019
0.850  0.0300  0.0013
0.950  0.0197  0.0010
1.050  0.0085  0.0005
1.150  0.0016  0.0001
1.250  0.0009  0.0001
1.350 -0.0001 -0.0000
1.450 -0.0000 -0.0000
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
