# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.261762 -----------------
#dely    BF
0.050  0.3930  0.0023
0.150  0.3814  0.0023
0.250  0.3414  0.0022
0.350  0.3115  0.0021
0.450  0.2652  0.0019
0.550  0.2134  0.0017
0.650  0.1940  0.0017
0.750  0.1393  0.0013
0.850  0.1037  0.0011
0.950  0.0790  0.0009
1.050  0.0730  0.0010
1.150  0.0426  0.0007
1.250  0.0397  0.0007
1.350  0.0221  0.0005
1.450  0.0100  0.0003
1.550  0.0062  0.0002
1.650  0.0023  0.0001
1.750 -0.0003 -0.0000
