# ICODE=321, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.1
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.0180463 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.17284 0.00606077 0.0494 0.285814 -0.0909683 0.236168 0.0276404
  0.25 0.143321 0.00537895 0.0383 0.267233 -0.0898093 0.206936 0.0265686
  0.35 0.113372 0.00466035 0.0277 0.244328 -0.0871779 0.175174 0.0249664
  0.45 0.0750881 0.00346972 0.0164 0.21841 -0.0847031 0.139646 0.0201456
  0.55 0.0383035 0.00198337 0.0074 0.193194 -0.0807478 0.105593 0.013458
  0.65 0.00898376 0.000538223 0.0015 0.166968 -0.0760625 0.0754636 0.00898376
  0.75 -0.0134475 0.000952021 -0.0019 0.14129 -0.0728997 0.050959 0.00778541
  0.85 -0.0285581 0.00247194 -0.0033 0.115554 -0.0675009 0.0328851 0.00519238
  0.95 -0.0378177 0.00420711 -0.0034 0.089905 -0.0611757 0.0200211 0.00333686
  1.05 -0.0439892 0.00667338 -0.0029 0.0659253 -0.0561241 0.0106181 0.00151687
  1.15 -0.0484771 0.0111915 -0.0021 0.0433194 -0.0554024 0.00461687 0
  1.25 -0.0447433 0.0182004 -0.0011 0.0245847 -0.0488108 0.00406757 0
  1.35 -0.0445808 0.0397495 -0.0005 0.0112156 -0.0445808 0 0
