# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0725794 -----------------
#dely    BF    dB     BFVar
0.050  0.1133  0.0003  0.0043
0.150  0.1101  0.0003  0.0030
0.250  0.1012  0.0003  0.0033
0.350  0.0929  0.0003  0.0027
0.450  0.0802  0.0003  0.0015
0.550  0.0664  0.0003  0.0040
0.650  0.0523  0.0003  0.0012
0.750  0.0393  0.0002  0.0011
0.850  0.0280  0.0002  0.0010
0.950  0.0180  0.0001  0.0004
1.050  0.0115  0.0001  0.0004
1.150  0.0068  0.0001  0.0003
1.250  0.0036  0.0001  0.0002
1.350  0.0016  0.0000  0.0002
1.450  0.0005  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
