# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.197886 -----------------
#dely    BF
0.050  0.3390  0.0007
0.150  0.3057  0.0007
0.250  0.2829  0.0007
0.350  0.2434  0.0006
0.450  0.2047  0.0005
0.550  0.1673  0.0005
0.650  0.1325  0.0004
0.750  0.1017  0.0003
0.850  0.0749  0.0003
0.950  0.0524  0.0002
1.050  0.0361  0.0002
1.150  0.0219  0.0001
1.250  0.0110  0.0001
1.350  0.0053  0.0000
1.450  0.0011  0.0000
1.550 -0.0000 -0.0000
1.650 -0.0005 -0.0000
1.750 -0.0005 -0.0000
