'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
0.770726,0.984454,0.908037,0.658673
0.770726,0.984454,0.908037,0.658673
0.770726,0.984454,0.908037,0.658673
0.770726,0.984454,0.908037,0.658673
0.797509,0.950175,0.904202,0.684373
0.797509,0.950175,0.904202,0.684373
0.862074,0.961305,0.898186,0.759197
0.888497,1.01189,0.951382,0.768499
0.819595,1.04575,0.91722,0.69408
0.764618,1.15246,0.980361,0.66213
0.764618,1.15246,0.980361,0.66213
0.764618,1.15246,0.980361,0.66213
0.764618,1.15246,0.980361,0.66213
0.764618,1.15246,0.980361,0.66213
0.77784,1.10152,0.947765,0.680733
0.794046,1.00636,1.00292,0.702899
0.801124,0.986149,1.06003,0.7177
0.801124,0.986149,1.06003,0.7177
0.854673,0.997646,1.0327,0.735251
0.854673,0.997646,1.0327,0.735251
0.852493,1.01659,1.08619,0.768967
0.852493,1.01659,1.08619,0.768967
0.882327,0.952629,0.960099,0.804934
0.882327,0.952629,0.960099,0.804934
0.945462,0.861449,0.972281,0.790041
0.896867,0.813493,0.989261,0.777156
0.851999,0.982472,0.995285,0.702015
0.851999,0.982472,0.995285,0.702015
0.748377,0.860268,0.980813,0.683585
0.817138,0.960529,0.989776,0.716991
0.794678,0.938878,0.992563,0.657489
0.773781,0.925081,0.900838,0.61687
0.741828,0.894045,0.904809,0.601569
0.732733,0.789036,0.950195,0.570303
0.730484,0.70838,0.872125,0.630396
0.744975,0.742421,0.846658,0.658638
0.842727,0.747834,0.809646,0.720227
0.84524,0.799875,0.827096,0.746168
0.84524,0.799875,0.827096,0.746168
0.88927,0.697781,0.925564,0.73237
0.868893,0.686633,0.897225,0.672584
0.953196,0.652027,0.95988,0.690229
0.943376,0.671431,0.877811,0.733615
0.907755,0.643867,0.867763,0.683119
0.90022,0.821149,0.943471,0.783784
0.902095,0.777342,1.07062,0.758344
0.87247,0.782264,1.11897,0.774592
0.879241,0.890936,1.05385,0.765967
0.843287,0.917341,1.02164,0.77631
0.843287,0.917341,1.02164,0.77631
0.841089,0.928787,1.05853,0.765939
0.841089,0.928787,1.05853,0.765939
0.841089,0.928787,1.05853,0.765939
0.881959,0.982974,1.11762,0.797892
0.871244,0.954181,1.05033,0.800532
0.915301,0.93839,0.984135,0.791429
0.85125,0.964094,0.938824,0.72829
0.805826,1.0303,0.996367,0.709542
0.740059,1.12722,0.835584,0.649924
0.740059,1.12722,0.835584,0.649924
0.772423,1.2703,0.785193,0.716982
0.772423,1.2703,0.785193,0.716982
0.772423,1.2703,0.785193,0.716982
0.758425,1.30457,0.869415,0.642918
0.801618,1.37596,0.915482,0.666822
0.835206,1.37347,0.925156,0.706216
0.758882,1.37783,0.937016,0.649126
0.758882,1.37783,0.937016,0.649126
0.805606,1.41046,1.01639,0.675817
0.805606,1.41046,1.01639,0.675817
0.784615,1.20191,1.06771,0.655741
0.796466,1.25609,1.04537,0.680552
0.802671,1.24311,1.10991,0.717905
0.810608,1.28541,0.998313,0.65678
0.844479,1.19838,1.11002,0.763813
0.75034,1.19258,1.08144,0.647952
0.796413,1.25918,1.09207,0.690614
0.796413,1.25918,1.09207,0.690614
0.757922,1.30787,1.07712,0.629996
0.730834,1.28403,1.10233,0.630258
0.730834,1.28403,1.10233,0.630258
0.730834,1.28403,1.10233,0.630258
0.754634,1.40488,1.1453,0.624452
0.754634,1.40488,1.1453,0.624452
0.758468,1.36161,1.0984,0.664501
0.729278,1.39311,1.19742,0.6213
0.729278,1.39311,1.19742,0.6213
0.729278,1.39311,1.19742,0.6213
0.729278,1.39311,1.19742,0.6213
0.729278,1.39311,1.19742,0.6213
0.730638,1.29875,1.21112,0.672336
0.723575,1.29219,1.13303,0.647103
0.789238,1.22889,1.05173,0.673711
0.832286,1.18683,1.03444,0.703746
0.799645,1.2595,1.03448,0.662559
0.741891,1.22971,1.09729,0.671281
0.741891,1.22971,1.09729,0.671281
0.742522,1.28169,1.14035,0.644327
0.749888,1.26092,1.13541,0.636351
0.749888,1.26092,1.13541,0.636351
0.749888,1.26092,1.13541,0.636351
0.770144,1.17494,1.06344,0.648979
0.758791,1.15086,0.973735,0.655981
0.792689,1.21929,0.901244,0.715617
0.792689,1.21929,0.901244,0.715617
0.841334,1.20182,0.942764,0.733414
0.814376,1.13662,0.952885,0.689405
0.814376,1.13662,0.952885,0.689405
0.811699,1.15789,0.961629,0.68642
0.811699,1.15789,0.961629,0.68642
0.742764,1.03638,0.832871,0.690124
0.766299,0.993038,0.865236,0.668334
0.766299,0.993038,0.865236,0.668334
0.766299,0.993038,0.865236,0.668334
0.766299,0.993038,0.865236,0.668334
0.766299,0.993038,0.865236,0.668334
0.736911,1.05977,0.908113,0.632133
0.713632,0.954674,0.878672,0.633821
0.793318,0.977998,0.876627,0.694803
0.793318,0.977998,0.876627,0.694803
