0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0.016 0.999785 0.999868 0.999845 0.999705 0.999758 0.999846 0.999799 0.999701 0.999783 0.999906 0.999893 0.999717 0.999796 0.999898 0.999877 0.999746 0.999797 0.999854 0.999871 0.999741 0.999788 0.999875 0.999876 0.999717 0.999876 0.999831 0.999832 0.999915 0.999796 0.999826 0.999859 0.999734 0.999738 0.999911 0.999767 0.999702 0.999823 0.999904 0.999879 0.999744 
0.032 0.999139 0.999472 0.999379 0.998821 0.999032 0.999386 0.999197 0.998805 0.999132 0.999626 0.999571 0.99887 0.999186 0.999592 0.999508 0.998985 0.999189 0.999415 0.999483 0.998964 0.999154 0.999499 0.999506 0.998871 0.999505 0.999325 0.99933 0.99966 0.999186 0.999305 0.999435 0.998937 0.998954 0.999646 0.999067 0.998809 0.999291 0.999618 0.999517 0.998975 
0.048 0.998064 0.998813 0.998604 0.997351 0.997823 0.998619 0.998195 0.997314 0.998048 0.999158 0.999035 0.99746 0.998169 0.999082 0.998893 0.997718 0.998176 0.998685 0.998837 0.997672 0.998097 0.998874 0.998888 0.997462 0.998888 0.998483 0.998494 0.999234 0.998169 0.998436 0.998729 0.997611 0.997649 0.999203 0.997903 0.997323 0.998405 0.999141 0.998913 0.997696 
0.064 0.996562 0.997891 0.997521 0.995298 0.996135 0.997547 0.996794 0.995233 0.996535 0.998504 0.998285 0.995491 0.996749 0.99837 0.998034 0.99595 0.996761 0.997664 0.997934 0.995868 0.996622 0.998 0.998025 0.995495 0.998024 0.997306 0.997325 0.998639 0.996749 0.997223 0.997742 0.995759 0.995827 0.998584 0.996277 0.995249 0.997168 0.998473 0.998069 0.99591 
0.08 0.994637 0.996707 0.996132 0.992669 0.993972 0.996172 0.994999 0.992567 0.994595 0.997664 0.997323 0.99297 0.994929 0.997455 0.996931 0.993684 0.994947 0.996354 0.996775 0.993557 0.99473 0.996877 0.996917 0.992976 0.996916 0.995797 0.995826 0.997875 0.994928 0.995667 0.996475 0.993386 0.993492 0.99779 0.994193 0.992592 0.995581 0.997616 0.996986 0.993621 
0.096 0.992292 0.995264 0.994437 0.989472 0.99134 0.994495 0.992811 0.989326 0.992232 0.99664 0.996149 0.989903 0.992711 0.996338 0.995586 0.990926 0.992737 0.994756 0.995361 0.990743 0.992426 0.995508 0.995566 0.989911 0.995564 0.993957 0.993998 0.996943 0.992709 0.99377 0.994931 0.990499 0.990651 0.99682 0.991656 0.989362 0.993647 0.996571 0.995664 0.990835 
0.112 0.989534 0.993563 0.992441 0.985716 0.988243 0.992519 0.990237 0.985518 0.989451 0.995431 0.994764 0.986298 0.9901 0.995021 0.994 0.987682 0.990136 0.992874 0.993695 0.987436 0.989714 0.993895 0.993972 0.98631 0.99397 0.991789 0.991845 0.995842 0.990099 0.991536 0.993111 0.987105 0.987311 0.995675 0.988671 0.985567 0.99137 0.995337 0.994107 0.98756 
0.128 0.986366 0.991606 0.990146 0.981411 0.98469 0.990248 0.98728 0.981155 0.986259 0.994039 0.99317 0.982166 0.987103 0.993505 0.992175 0.983962 0.987149 0.990709 0.991778 0.983642 0.9866 0.992038 0.992139 0.982181 0.992136 0.989298 0.989371 0.994575 0.9871 0.988969 0.991018 0.983212 0.98348 0.994358 0.985246 0.981217 0.988753 0.993917 0.992314 0.983804 
0.144 0.982796 0.989397 0.987556 0.976569 0.980688 0.987684 0.983946 0.976248 0.982662 0.992465 0.991369 0.977518 0.983723 0.991792 0.990114 0.979774 0.983782 0.988266 0.989613 0.979371 0.983091 0.989941 0.990068 0.977537 0.990065 0.986487 0.986579 0.993143 0.98372 0.986073 0.988655 0.978832 0.979168 0.992868 0.981388 0.976327 0.9858 0.992312 0.990289 0.979575 
