# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.104356 -----------------
#dely    BF
0.050 -0.1787 -0.0002
0.150 -0.1626 -0.0002
0.250 -0.1436 -0.0002
0.350 -0.1208 -0.0001
0.450 -0.1018 -0.0001
0.550 -0.0780 -0.0001
0.650 -0.0623 -0.0001
0.750 -0.0487 -0.0001
0.850 -0.0390 -0.0001
0.950 -0.0312 -0.0001
1.050 -0.0250 -0.0001
1.150 -0.0191 -0.0001
1.250 -0.0132 -0.0000
1.350 -0.0100 -0.0000
1.450 -0.0058 -0.0000
1.550 -0.0030 -0.0000
1.650 -0.0007 -0.0000
1.750 -0.0001 -0.0000
