# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.104536 -----------------
#dely    BF
0.050 -0.1833 -0.0015
0.150 -0.1508 -0.0013
0.250 -0.1758 -0.0016
0.350 -0.0971 -0.0009
0.450 -0.1048 -0.0011
0.550 -0.0936 -0.0010
0.650 -0.0730 -0.0009
0.750 -0.0418 -0.0005
0.850 -0.0302 -0.0004
0.950 -0.0314 -0.0005
1.050 -0.0231 -0.0004
1.150 -0.0191 -0.0004
1.250 -0.0096 -0.0002
1.350 -0.0048 -0.0001
1.450 -0.0087 -0.0003
1.550  0.0003  0.0000
1.650  0.0014  0.0001
1.750  0.0003  0.0001
