# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.195171 -----------------
#dely    BF
0.050  0.2527  0.0017
0.150  0.2518  0.0017
0.250  0.2354  0.0017
0.350  0.2285  0.0018
0.450  0.1903  0.0016
0.550  0.1669  0.0016
0.650  0.1469  0.0015
0.750  0.1195  0.0014
0.850  0.0969  0.0013
0.950  0.0827  0.0013
1.050  0.0580  0.0010
1.150  0.0414  0.0009
1.250  0.0350  0.0009
1.350  0.0191  0.0006
1.450  0.0144  0.0006
1.550  0.0101  0.0006
1.650  0.0020  0.0002
1.750 -0.0000 -0.0000
