# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00872171 -----------------
#dely    BF    dB     BFVar
0.050 -0.0526 -0.0000  0.0018
0.150 -0.0443 -0.0000  0.0023
0.250 -0.0364 -0.0000  0.0041
0.350 -0.0272 -0.0000  0.0014
0.450 -0.0134 -0.0000  0.0048
0.550 -0.0037 -0.0000  0.0015
0.650  0.0021  0.0000  0.0020
0.750  0.0083  0.0000  0.0020
0.850  0.0115  0.0000  0.0020
0.950  0.0122  0.0000  0.0012
1.050  0.0130  0.0000  0.0006
1.150  0.0119  0.0000  0.0014
1.250  0.0105  0.0000  0.0004
1.350  0.0086  0.0000  0.0005
1.450  0.0065  0.0000  0.0003
1.550  0.0041  0.0000  0.0002
1.650  0.0016  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
