# ICODE=321, JCODE=-321
# SIGMA_QGP=1.2568, SIGMA_HAD=0.657558
# NSAMPLE=10000000, Tblast=78.2993, UPERPblast(x,y)=(0.7656,0.7656)
# SOVERUD=0.922, QUARK_ENTROPY_RATIO=0.1791, BARYON_FUDGE=0.6118
# ------- normalization=0.0531969 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0773  0.0004  0.0807 -0.0091  0.0057
0.150  0.0733  0.0004  0.0768 -0.0093  0.0057
0.250  0.0676  0.0004  0.0708 -0.0082  0.0050
0.350  0.0607  0.0004  0.0634 -0.0070  0.0042
0.450  0.0531  0.0004  0.0556 -0.0063  0.0038
0.550  0.0467  0.0004  0.0484 -0.0049  0.0032
0.650  0.0398  0.0003  0.0410 -0.0037  0.0025
0.750  0.0335  0.0003  0.0344 -0.0030  0.0021
0.850  0.0274  0.0003  0.0281 -0.0021  0.0015
0.950  0.0203  0.0003  0.0205 -0.0014  0.0012
1.050  0.0139  0.0002  0.0140 -0.0009  0.0008
1.150  0.0096  0.0002  0.0099 -0.0005  0.0003
1.250  0.0052  0.0001  0.0052 -0.0002  0.0002
1.350  0.0026  0.0001  0.0027 -0.0001  0.0001
1.450  0.0009  0.0000  0.0009 -0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
