# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.144492 -----------------
#dely    BF    dB     BFVar
0.050  0.1748  0.0001  0.0027
0.150  0.1653  0.0001  0.0021
0.250  0.1519  0.0001  0.0025
0.350  0.1423  0.0001  0.0018
0.450  0.1306  0.0001  0.0024
0.550  0.1189  0.0001  0.0018
0.650  0.1062  0.0001  0.0012
0.750  0.0942  0.0001  0.0019
0.850  0.0812  0.0001  0.0016
0.950  0.0686  0.0001  0.0012
1.050  0.0574  0.0001  0.0019
1.150  0.0462  0.0001  0.0014
1.250  0.0365  0.0000  0.0011
1.350  0.0278  0.0000  0.0007
1.450  0.0198  0.0000  0.0009
1.550  0.0131  0.0000  0.0004
1.650  0.0076  0.0000  0.0003
1.750  0.0025  0.0000  0.0002
