# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.102879 -----------------
#dely    BF    dB     BFVar
0.050  0.1172  0.0001  0.0020
0.150  0.1100  0.0001  0.0016
0.250  0.1028  0.0001  0.0019
0.350  0.0982  0.0001  0.0014
0.450  0.0919  0.0001  0.0022
0.550  0.0842  0.0001  0.0012
0.650  0.0761  0.0000  0.0013
0.750  0.0686  0.0000  0.0022
0.850  0.0605  0.0000  0.0009
0.950  0.0521  0.0000  0.0014
1.050  0.0441  0.0000  0.0009
1.150  0.0360  0.0000  0.0009
1.250  0.0285  0.0000  0.0005
1.350  0.0222  0.0000  0.0006
1.450  0.0164  0.0000  0.0009
1.550  0.0113  0.0000  0.0005
1.650  0.0065  0.0000  0.0002
1.750  0.0023  0.0000  0.0001
