# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.155041 -----------------
#dely    BF    dB     BFVar
0.050  0.1491  0.0001  0.0032
0.150  0.1423  0.0001  0.0041
0.250  0.1377  0.0001  0.0027
0.350  0.1329  0.0001  0.0044
0.450  0.1269  0.0001  0.0031
0.550  0.1223  0.0001  0.0019
0.650  0.1143  0.0001  0.0023
0.750  0.1079  0.0001  0.0022
0.850  0.0993  0.0001  0.0015
0.950  0.0894  0.0001  0.0018
1.050  0.0788  0.0001  0.0015
1.150  0.0683  0.0001  0.0010
1.250  0.0569  0.0001  0.0015
1.350  0.0461  0.0001  0.0008
1.450  0.0351  0.0001  0.0007
1.550  0.0243  0.0001  0.0005
1.650  0.0142  0.0000  0.0005
1.750  0.0046  0.0000  0.0003
