# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0114393 -----------------
#dely    BF    dB     BFVar
0.050  0.0535  0.0005  0.0078
0.150  0.0307  0.0003  0.0051
0.250  0.0116  0.0001  0.0078
0.350 -0.0054 -0.0001  0.0035
0.450 -0.0079 -0.0001  0.0027
0.550 -0.0032 -0.0000  0.0023
0.650  0.0014  0.0000  0.0042
0.750  0.0054  0.0001  0.0030
0.850  0.0060  0.0001  0.0040
0.950  0.0071  0.0002  0.0017
1.050  0.0067  0.0002  0.0015
1.150  0.0048  0.0002  0.0009
1.250  0.0021  0.0001  0.0005
1.350  0.0010  0.0001  0.0004
1.450  0.0005  0.0001  0.0003
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
