# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0196633 -----------------
#dely    BF
0.050 -0.0084 -0.0000
0.150 -0.0067 -0.0000
0.250 -0.0083 -0.0000
0.350 -0.0077 -0.0000
0.450 -0.0052 -0.0000
0.550 -0.0088 -0.0000
0.650 -0.0116 -0.0000
0.750 -0.0129 -0.0000
0.850 -0.0185 -0.0000
0.950 -0.0193 -0.0000
1.050 -0.0203 -0.0001
1.150 -0.0189 -0.0001
1.250 -0.0171 -0.0001
1.350 -0.0140 -0.0001
1.450 -0.0099 -0.0000
1.550 -0.0062 -0.0000
1.650 -0.0026 -0.0000
1.750 -0.0002 -0.0000
