# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.13995 -----------------
#dely    BF    dB     BFVar
0.050  0.1309  0.0001  0.0025
0.150  0.1258  0.0001  0.0019
0.250  0.1204  0.0001  0.0032
0.350  0.1165  0.0001  0.0023
0.450  0.1130  0.0001  0.0030
0.550  0.1096  0.0001  0.0021
0.650  0.1027  0.0001  0.0017
0.750  0.0977  0.0001  0.0017
0.850  0.0906  0.0001  0.0011
0.950  0.0824  0.0001  0.0016
1.050  0.0734  0.0001  0.0024
1.150  0.0639  0.0001  0.0009
1.250  0.0536  0.0001  0.0012
1.350  0.0439  0.0001  0.0014
1.450  0.0337  0.0001  0.0010
1.550  0.0231  0.0000  0.0011
1.650  0.0136  0.0000  0.0005
1.750  0.0046  0.0000  0.0006
