# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0107881 -----------------
#dely    BF
0.050  0.0127  0.0008
0.150  0.0150  0.0010
0.250  0.0068  0.0005
0.350  0.0321  0.0024
0.450  0.0186  0.0015
0.550  0.0039  0.0004
0.650  0.0060  0.0006
0.750  0.0053  0.0006
0.850  0.0087  0.0013
0.950 -0.0030 -0.0006
1.050  0.0022  0.0005
1.150 -0.0001 -0.0000
1.250  0.0024  0.0007
1.350 -0.0027 -0.0016
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
