# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0495323 -----------------
#dely    BF
0.050 -0.0702 -0.0005
0.150 -0.0669 -0.0005
0.250 -0.0622 -0.0005
0.350 -0.0566 -0.0005
0.450 -0.0508 -0.0005
0.550 -0.0432 -0.0004
0.650 -0.0382 -0.0004
0.750 -0.0305 -0.0004
0.850 -0.0253 -0.0003
0.950 -0.0185 -0.0003
1.050 -0.0138 -0.0002
1.150 -0.0097 -0.0002
1.250 -0.0056 -0.0002
1.350 -0.0027 -0.0001
1.450 -0.0008 -0.0000
1.550 -0.0002 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
