0 356.725 -150.027 -64.0046 267.558 356.839 -137.044 -50.9514 271.517 302.444 -131.661 -41.8771 280.391 376.849 -100.837 -41.288 281.308 388.705 -139.3 -71.6123 293.666 349.056 -96.6628 -26.3515 284.684 369.536 -105.807 -86.5808 289.623 420.884 -160.079 -59.7555 295.124 359.266 -132.427 -59.7798 287.635 415.026 -126.481 -77.6249 283.453 356.429 -124.466 -63.1257 279.236 321.996 -110.609 -43.3867 280.313 347.07 -169.445 -15.7977 321.616 320.035 -174.034 -28.4199 313.165 361.614 -232.303 -13.2107 272.671 347.858 -178.556 -28.1504 334.731 387.314 -184.944 -28.3281 353.931 375.279 -230.273 -5.04007 315.307 378.957 -175.877 -8.45045 308.93 342.564 -143.156 -23.557 292.124 
0.016 356.765 -150.006 -63.9969 267.503 356.884 -137.028 -50.9464 271.46 302.541 -131.649 -41.8737 280.33 376.879 -100.84 -41.2847 281.247 388.728 -139.283 -71.6038 293.602 349.107 -96.6684 -26.3524 284.62 369.578 -105.81 -86.5707 289.555 420.886 -160.054 -59.7493 295.057 359.307 -132.413 -59.7731 287.575 415.03 -126.47 -77.6164 283.392 356.481 -124.457 -63.1186 279.179 322.056 -110.604 -43.3831 280.249 347.127 -169.416 -15.8024 321.584 320.113 -174.001 -28.4204 313.133 361.658 -232.248 -13.2148 272.641 347.91 -178.521 -28.151 334.696 387.323 -184.908 -28.3289 353.897 375.309 -230.222 -5.04846 315.274 378.995 -175.845 -8.45936 308.9 342.622 -143.139 -23.5599 292.094 
0.032 356.885 -149.941 -63.9737 267.336 357.017 -136.982 -50.9315 271.287 302.832 -131.611 -41.8635 280.147 376.967 -100.849 -41.2749 281.063 388.798 -139.233 -71.5786 293.408 349.26 -96.6852 -26.3551 284.429 369.704 -105.817 -86.5406 289.351 420.891 -159.977 -59.7309 294.854 359.43 -132.371 -59.7528 287.394 415.043 -126.438 -77.5911 283.207 356.635 -124.429 -63.0973 279.007 322.236 -110.591 -43.3722 280.057 347.295 -169.33 -15.8163 321.486 320.348 -173.905 -28.4218 313.037 361.788 -232.085 -13.2271 272.552 348.067 -178.416 -28.1528 334.592 387.349 -184.802 -28.3313 353.793 375.399 -230.069 -5.07361 315.176 379.111 -175.749 -8.48609 308.81 342.797 -143.087 -23.5686 292.003 
0.048 357.083 -149.834 -63.9352 267.059 357.238 -136.905 -50.9066 270.999 303.314 -131.547 -41.8465 279.841 377.114 -100.865 -41.2585 280.758 388.913 -139.149 -71.5365 293.087 349.513 -96.7131 -26.3596 284.112 369.912 -105.828 -86.4905 289.012 420.9 -159.85 -59.7001 294.517 359.633 -132.301 -59.7191 287.094 415.065 -126.385 -77.549 282.9 356.891 -124.383 -63.0618 278.721 322.534 -110.569 -43.3541 279.737 347.573 -169.187 -15.8395 321.324 320.736 -173.745 -28.4242 312.877 362.004 -231.814 -13.2477 272.403 348.328 -178.242 -28.1557 334.417 387.393 -184.625 -28.3352 353.621 375.548 -229.815 -5.11548 315.012 379.303 -175.589 -8.53057 308.66 343.088 -143.001 -23.5832 291.852 
0.064 357.36 -149.684 -63.8813 266.672 357.546 -136.797 -50.8718 270.596 303.984 -131.459 -41.8228 279.414 377.317 -100.886 -41.2355 280.33 389.072 -139.032 -71.4776 292.637 349.866 -96.7519 -26.3659 283.668 370.202 -105.844 -86.4203 288.538 420.91 -159.672 -59.6571 294.045 359.916 -132.204 -59.672 286.674 415.093 -126.31 -77.49 282.47 357.246 -124.319 -63.0121 278.32 322.949 -110.539 -43.3288 279.289 347.961 -168.988 -15.8719 321.096 321.277 -173.521 -28.4275 312.654 362.304 -231.434 -13.2765 272.195 348.691 -177.998 -28.1599 334.174 387.453 -184.378 -28.3406 353.381 375.755 -229.46 -5.17399 314.783 379.569 -175.365 -8.5927 308.449 343.492 -142.88 -23.6036 291.64 
0.08 357.711 -149.492 -63.812 266.176 357.937 -136.658 -50.8271 270.08 304.84 -131.345 -41.7923 278.866 377.574 -100.914 -41.2061 279.782 389.273 -138.882 -71.402 292.06 350.314 -96.8013 -26.3739 283.099 370.57 -105.864 -86.3302 287.93 420.92 -159.444 -59.6018 293.441 360.275 -132.079 -59.6114 286.136 415.128 -126.214 -77.4143 281.918 357.698 -124.236 -62.9484 277.807 323.478 -110.499 -43.2963 278.716 348.454 -168.731 -15.9135 320.804 321.966 -173.233 -28.4317 312.367 362.685 -230.948 -13.3133 271.928 349.153 -177.685 -28.1652 333.861 387.527 -184.061 -28.3476 353.072 376.017 -229.003 -5.24902 314.489 379.907 -175.078 -8.67236 308.179 344.007 -142.725 -23.6297 291.368 
0.096 358.134 -149.258 -63.7276 265.571 358.408 -136.489 -50.7726 269.451 305.874 -131.206 -41.7551 278.199 377.884 -100.946 -41.1701 279.114 389.514 -138.699 -71.3097 291.356 350.855 -96.861 -26.3836 282.405 371.013 -105.888 -86.2202 287.189 420.929 -159.166 -59.5343 292.704 360.708 -131.926 -59.5374 285.479 415.166 -126.096 -77.3218 281.246 358.243 -124.134 -62.8705 277.181 324.118 -110.451 -43.2566 278.017 349.049 -168.419 -15.9641 320.448 322.8 -172.883 -28.4367 312.016 363.144 -230.355 -13.3582 271.602 349.71 -177.305 -28.1716 333.478 387.615 -183.675 -28.356 352.694 376.332 -228.448 -5.34043 314.129 380.314 -174.728 -8.76936 307.85 344.628 -142.536 -23.6614 291.036 
0.112 358.627 -148.981 -63.6279 264.858 358.957 -136.29 -50.7082 268.71 307.083 -131.042 -41.7111 277.413 378.242 -100.984 -41.1277 278.328 389.792 -138.482 -71.2008 290.528 351.485 -96.9307 -26.395 281.588 371.527 -105.916 -86.0903 286.317 420.934 -158.838 -59.4547 291.836 361.212 -131.746 -59.4502 284.706 415.205 -125.958 -77.2127 280.455 358.877 -124.015 -62.7787 276.443 324.865 -110.394 -43.2098 277.194 349.743 -168.05 -16.0236 320.027 323.773 -172.471 -28.4427 311.602 363.678 -229.657 -13.4112 271.216 350.359 -176.856 -28.1791 333.027 387.715 -183.22 -28.3659 352.249 376.697 -227.793 -5.44806 313.705 380.785 -174.316 -8.88351 307.46 345.352 -142.313 -23.6987 290.644 
0.128 359.184 -148.663 -63.5131 264.039 359.578 -136.061 -50.634 267.859 308.457 -130.854 -41.6605 276.51 378.646 -101.027 -41.0788 277.424 390.103 -138.234 -71.0754 289.576 352.199 -97.0098 -26.4081 280.65 372.108 -105.947 -85.9408 285.316 420.934 -158.461 -59.363 290.839 361.781 -131.539 -59.3497 283.817 415.244 -125.798 -77.087 279.546 359.596 -123.877 -62.6729 275.596 325.714 -110.327 -43.1559 276.249 350.529 -167.627 -16.092 319.542 324.878 -171.996 -28.4494 311.126 364.283 -228.854 -13.472 270.773 351.095 -176.341 -28.1877 332.507 387.823 -182.697 -28.3772 351.735 377.108 -227.04 -5.5717 313.217 381.317 -173.842 -9.01454 307.012 346.174 -142.057 -23.7415 290.193 
0.144 359.802 -148.305 -63.3833 263.115 360.266 -135.801 -50.5502 266.899 309.989 -130.64 -41.6033 275.491 379.091 -101.075 -41.0235 276.404 390.444 -137.953 -70.9336 288.502 352.992 -97.0979 -26.4228 279.591 372.752 -105.98 -85.7716 284.186 420.924 -158.036 -59.2592 289.715 362.413 -131.304 -59.2362 282.814 415.278 -125.618 -76.9449 278.52 360.393 -123.721 -62.5533 274.639 326.66 -110.252 -43.0949 275.183 351.403 -167.149 -16.1691 318.993 326.11 -171.462 -28.457 310.586 364.952 -227.949 -13.5406 270.271 351.913 -175.76 -28.1973 331.919 387.939 -182.106 -28.3898 351.154 377.562 -226.191 -5.71111 312.664 381.904 -173.308 -9.16218 306.504 347.087 -141.767 -23.7896 289.682 
