4.410632857282352770e-01 1.729598984633168302e+00 4.792541732344552941e-01 1.082308100357622260e+00 3.683910957176148027e-01 -7.660723980495649510e-01 1.111182210085940758e+00 9.571393444243020410e-02 6.777073800821900029e-01 1.651664084586847103e+00 1.927676692148207582e+00 -1.810182118749068536e-01
1.436252131218995198e-01 5.567275854785301625e+00 -2.989529792533768271e-01 1.074412407950833259e+00 3.384318821262715660e-01 -3.612375598852944902e-01 4.928970352233618124e-01 8.289928909701087534e-01 -2.360349869572155868e-01 1.035227726238636237e+00 2.742870076678435964e+00 -6.212507917654835898e-01
1.862924825120345185e+00 -1.171946365185489169e-01 4.405980314938198195e-01 3.598296749755356405e-01 2.565719124025417353e-02 -2.708007029022486689e-01 1.940293982182534682e+00 2.846544531014304713e+00 5.548221857295267956e-01 1.619873862849063040e-01 1.070637210010600970e+00 9.798957436023834067e-01
1.949600229628098536e+00 -2.183537839383944967e-01 6.177921623059254852e-01 3.974953651660270149e-01 4.000260870394526935e-01 -6.035823905256638700e-01 8.660861091692749758e-01 1.283281818665333862e+00 6.661917221112101384e-01 3.600044022330904925e-01 2.583349645207050127e+00 3.445352897807789638e-01
8.798704121817596535e-01 7.730823933438606410e-01 3.443599602073996735e-01 1.031918897250333256e+00 1.147507430815592477e-01 -3.522454571800954781e-01 1.501253809308788378e+00 4.678636115479958058e+00 -7.031587881004164320e-02 3.815845817880835211e-01 2.319522627602045084e+00 6.069829102277048971e-01
4.501078046006701250e-01 3.657013234859614492e+00 -5.448894137510340574e-02 5.028664336825621195e-01 6.720504584469322307e-01 7.510920894855996899e-01 1.630463106507045623e+00 2.627754887629541791e+00 -4.027107887732146452e-01 7.971770736378419597e-01 1.912313233915059030e+00 4.910556062916504594e-02
1.472549307257004392e+00 1.610584092059369254e+00 8.404075920962466029e-01 1.698597176115066443e+00 3.086332750752421306e-01 1.553713997919394796e-01 1.174086108213096002e+00 4.057253053115175701e-01 5.974570588600414123e-01 2.341013377528566586e-01 4.154626643410414211e+00 4.762630315661993130e-01
7.299608417583584030e-01 2.175379686043434013e+00 7.740750649606860101e-01 1.711550283068723477e+00 3.804427567751141326e-01 -2.923979293620873054e-01 4.610849008729147602e-01 3.878069445137567683e+00 4.536533312000843310e-01 2.388107444034153204e-01 2.666630617577281814e+00 7.534231146987222516e-01
1.561890623828457114e+00 1.211369843258828904e+00 5.999337436819969227e-01 1.188725978675015060e+00 7.169279748349205450e-02 -2.652305548411276748e-01 1.817081648843368091e+00 2.576025757274905459e+00 -2.529261896147623201e-01 5.027236496557718759e-01 1.315749091002668125e+00 5.077294802438161447e-01
7.178692296642786852e-01 2.171904170865988526e+00 8.213417713182245006e-01 6.929390401549995193e-01 3.058290815049538480e+00 -8.242753800009869902e-01 1.199831539522129953e+00 6.251755052087845321e+00 8.191050127217245347e-01 2.849132735431754715e-01 6.089540298451254330e+00 -3.452079559046571378e-01
5.920510539396548477e-01 1.957594495803327783e+00 1.540151381763728011e-01 1.864580728890082584e-01 4.272298589740522456e-01 7.147066153175907210e-01 1.634895721442724659e+00 3.017574396611605536e+00 1.350902051617461908e-01 1.511142559280046482e-01 5.535090160367104772e+00 8.223716660990292304e-01
4.741623269506051175e-01 1.251625202032094375e+00 -4.486136062543355507e-01 1.670002233673201775e-01 4.838602106058461416e+00 4.386158553302510477e-01 1.818506494552467823e+00 2.646360188917033174e+00 -4.629032982953880104e-01 7.448243857604821550e-01 2.670222179044865474e+00 -9.864312428175016079e-01
8.001492351836722028e-01 1.837417730602097121e+00 8.262071743576298033e-01 8.236710572347302195e-01 5.151575112879982488e-01 4.291620660749726479e-01 1.245668116389705149e-01 5.145857512671264899e+00 4.160089884121476178e-01 9.277144547476305902e-01 8.708514332266683589e-01 -7.793515938855779535e-01
4.277833212949737618e-01 1.809116094963597154e+00 -6.438022128968813318e-01 1.588416713510672373e+00 5.888599354939332287e-01 -4.685417307689123678e-01 1.214585460588234911e+00 3.862675310049176858e+00 9.146427222394060141e-01 1.346961020668381526e+00 5.604874520564285589e+00 2.378617970955667626e-01
4.972642571666975320e-01 4.457572486030237258e+00 8.794581108486621002e-01 7.525843980736267591e-01 7.287438753144461767e-01 -6.390794112009998695e-01 1.899466094228850377e+00 5.069195077853087206e+00 7.518895052738914231e-01 7.171409934059320701e-01 1.535598068865317245e+00 8.958677306941842389e-02
4.104370523710573204e-01 3.515461321778834858e+00 4.923665865428759059e-01 2.096812001922222779e-01 1.747424526173058101e-01 4.615692401250974797e-01 5.131468999319304114e-01 2.710119457604863058e+00 7.335949423460412788e-01 5.235587403841992504e-01 4.304121553833372360e+00 -8.096829394523856749e-01
4.958874630818621565e-01 2.926811492172954665e+00 -3.629735554577148138e-01 7.460943701933820948e-01 2.034701475006334137e-02 -7.397614977491470123e-01 9.110535517252564830e-01 3.107231730541489156e+00 9.406635911702787567e-02 1.410201019281339896e+00 1.018310088634651889e+00 -9.235406378909452041e-01
