# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.241486 -----------------
#dely    BF    dB     BFVar
0.050  0.3814  0.0002  0.0032
0.150  0.3557  0.0002  0.0036
0.250  0.3213  0.0002  0.0024
0.350  0.2859  0.0002  0.0034
0.450  0.2464  0.0002  0.0024
0.550  0.2072  0.0001  0.0022
0.650  0.1689  0.0001  0.0015
0.750  0.1346  0.0001  0.0017
0.850  0.1025  0.0001  0.0019
0.950  0.0751  0.0001  0.0039
1.050  0.0529  0.0001  0.0013
1.150  0.0359  0.0000  0.0008
1.250  0.0228  0.0000  0.0009
1.350  0.0134  0.0000  0.0009
1.450  0.0070  0.0000  0.0003
1.550  0.0031  0.0000  0.0002
1.650  0.0007  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
