# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.200454 -----------------
#dely    BF
0.050  0.3448  0.0003
0.150  0.3179  0.0002
0.250  0.2824  0.0002
0.350  0.2451  0.0002
0.450  0.2080  0.0002
0.550  0.1698  0.0002
0.650  0.1358  0.0001
0.750  0.1039  0.0001
0.850  0.0755  0.0001
0.950  0.0532  0.0001
1.050  0.0346  0.0000
1.150  0.0208  0.0000
1.250  0.0115  0.0000
1.350  0.0048  0.0000
1.450  0.0002  0.0000
1.550 -0.0011 -0.0000
1.650 -0.0022 -0.0000
1.750 -0.0006 -0.0000
