'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
0.221292,0.208302,1.4628,1.51618
0.221292,0.208302,1.4628,1.51618
0.368317,0.436815,1.47574,1.71667
0.368317,0.436815,1.47574,1.71667
0.351902,0.38014,1.51006,1.60998
0.303389,0.309537,1.48694,1.56168
0.303389,0.309537,1.48694,1.56168
0.196782,0.219804,1.4796,1.42542
0.136014,0.166867,1.47933,1.31945
0.136014,0.166867,1.47933,1.31945
0.136014,0.166867,1.47933,1.31945
0.136014,0.166867,1.47933,1.31945
0.192625,0.175645,1.39253,1.36658
0.103378,0.310384,1.61012,1.26904
-0.0572888,0.178009,1.59948,1.43009
0.0599555,0.160067,1.576,1.4284
-0.0491309,0.224552,1.55488,1.43534
-0.128697,0.209146,1.54594,1.63128
-0.128697,0.209146,1.54594,1.63128
-0.0883034,0.131671,1.59222,1.653
-0.0225052,0.0764102,1.65314,1.69954
-0.0225052,0.0764102,1.65314,1.69954
0.0861514,0.179566,1.61787,1.6568
-0.03149,0.199018,1.59621,1.60209
-0.03149,0.199018,1.59621,1.60209
-0.03149,0.199018,1.59621,1.60209
-0.03149,0.199018,1.59621,1.60209
-0.03149,0.199018,1.59621,1.60209
-0.03149,0.199018,1.59621,1.60209
-0.0507648,0.309208,1.52275,1.50088
-0.109722,0.312487,1.5397,1.38293
-0.109722,0.312487,1.5397,1.38293
-0.109722,0.312487,1.5397,1.38293
-0.0393469,0.284622,1.60036,1.41128
-0.0267785,0.292126,1.64534,1.44677
-0.0267785,0.292126,1.64534,1.44677
-0.0267785,0.292126,1.64534,1.44677
0.0475034,0.186947,1.64916,1.31543
0.0475034,0.186947,1.64916,1.31543
0.0675503,0.326803,1.67534,1.42395
0.0675503,0.326803,1.67534,1.42395
-0.09405,0.379229,1.70758,1.42454
-0.140869,0.323484,1.66257,1.48687
-0.032961,0.243487,1.5906,1.55085
0.0506331,0.171419,1.55442,1.57318
0.0506331,0.171419,1.55442,1.57318
0.0506331,0.171419,1.55442,1.57318
-0.0671115,0.232221,1.59253,1.63607
-0.0671115,0.232221,1.59253,1.63607
-0.0671115,0.232221,1.59253,1.63607
-0.244914,0.194732,1.67726,1.51758
-0.120133,0.227412,1.60656,1.47625
-0.0981287,0.233974,1.56839,1.44287
-0.0981287,0.233974,1.56839,1.44287
-0.0981287,0.233974,1.56839,1.44287
-0.0981287,0.233974,1.56839,1.44287
-0.0981287,0.233974,1.56839,1.44287
-0.280771,0.231677,1.65509,1.43543
-0.227603,0.201969,1.66625,1.50913
-0.227603,0.201969,1.66625,1.50913
-0.227603,0.201969,1.66625,1.50913
-0.227603,0.201969,1.66625,1.50913
-0.227603,0.201969,1.66625,1.50913
-0.227603,0.201969,1.66625,1.50913
-0.0844306,0.256851,1.62424,1.54839
0.025208,0.270481,1.57856,1.59358
0.0483992,0.08691,1.46296,1.64079
-0.0381867,0.177841,1.5289,1.65854
0.0565016,0.149649,1.6319,1.58354
0.0565016,0.149649,1.6319,1.58354
0.0565016,0.149649,1.6319,1.58354
0.0565016,0.149649,1.6319,1.58354
0.0119258,0.123641,1.58292,1.68454
0.0119258,0.123641,1.58292,1.68454
0.184482,-0.038004,1.64714,1.56619
0.184482,-0.038004,1.64714,1.56619
0.184482,-0.038004,1.64714,1.56619
0.184482,-0.038004,1.64714,1.56619
0.184482,-0.038004,1.64714,1.56619
0.184482,-0.038004,1.64714,1.56619
0.228555,0.0265517,1.59869,1.50049
0.143016,0.140895,1.5675,1.63033
0.163795,0.206234,1.52145,1.58136
0.23846,0.227374,1.45694,1.49952
0.216907,0.215054,1.55751,1.3606
0.253636,0.16776,1.5929,1.31195
0.253636,0.16776,1.5929,1.31195
0.253636,0.16776,1.5929,1.31195
0.253636,0.16776,1.5929,1.31195
0.295933,0.0992313,1.59905,1.32335
0.408679,0.20336,1.57388,1.19373
0.408679,0.20336,1.57388,1.19373
0.408679,0.20336,1.57388,1.19373
0.408679,0.20336,1.57388,1.19373
0.52111,0.153035,1.61827,0.989808
0.569652,0.217132,1.66926,0.949226
0.569652,0.217132,1.66926,0.949226
0.569652,0.217132,1.66926,0.949226
0.621645,0.106614,1.48962,1.05312
0.490175,0.162612,1.46644,0.960542
0.384726,0.119619,1.45236,1.04127
0.421654,0.0934794,1.54749,1.06781
0.384641,0.00562415,1.54979,0.882768
0.384641,0.00562415,1.54979,0.882768
0.384641,0.00562415,1.54979,0.882768
0.384641,0.00562415,1.54979,0.882768
0.466325,-0.00119418,1.5386,0.877396
0.370414,-0.141621,1.54771,0.807253
0.49704,-0.0498705,1.52864,0.885312
0.611756,-0.0179922,1.59881,0.95749
