# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.115811 -----------------
#dely    BF    dB     BFVar
0.050  0.1756  0.0005  0.0122
0.150  0.1705  0.0005  0.0043
0.250  0.1519  0.0005  0.0026
0.350  0.1354  0.0005  0.0025
0.450  0.1179  0.0005  0.0045
0.550  0.0996  0.0004  0.0038
0.650  0.0821  0.0004  0.0027
0.750  0.0663  0.0004  0.0024
0.850  0.0523  0.0003  0.0038
0.950  0.0400  0.0003  0.0019
1.050  0.0280  0.0002  0.0016
1.150  0.0196  0.0002  0.0011
1.250  0.0110  0.0002  0.0008
1.350  0.0054  0.0001  0.0010
1.450  0.0021  0.0001  0.0006
1.550  0.0004  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
