# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.196232 -----------------
#dely    BF    dB     BFVar
0.050  0.2247  0.0001  0.0042
0.150  0.2126  0.0001  0.0057
0.250  0.2020  0.0001  0.0027
0.350  0.1908  0.0001  0.0027
0.450  0.1802  0.0001  0.0027
0.550  0.1661  0.0001  0.0021
0.650  0.1499  0.0001  0.0025
0.750  0.1344  0.0001  0.0026
0.850  0.1167  0.0001  0.0029
0.950  0.0993  0.0001  0.0013
1.050  0.0819  0.0001  0.0035
1.150  0.0649  0.0001  0.0018
1.250  0.0500  0.0001  0.0010
1.350  0.0363  0.0001  0.0021
1.450  0.0258  0.0000  0.0012
1.550  0.0160  0.0000  0.0008
1.650  0.0084  0.0000  0.0008
1.750  0.0024  0.0000  0.0003
