# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.294111 -----------------
#dely    BF    dB     BFVar
0.050  0.4192  0.0002  0.0051
0.150  0.3900  0.0002  0.0056
0.250  0.3602  0.0002  0.0065
0.350  0.3261  0.0002  0.0027
0.450  0.2938  0.0002  0.0036
0.550  0.2541  0.0002  0.0041
0.650  0.2158  0.0001  0.0022
0.750  0.1806  0.0001  0.0027
0.850  0.1456  0.0001  0.0019
0.950  0.1140  0.0001  0.0033
1.050  0.0852  0.0001  0.0023
1.150  0.0609  0.0001  0.0014
1.250  0.0416  0.0001  0.0009
1.350  0.0267  0.0000  0.0009
1.450  0.0157  0.0000  0.0011
1.550  0.0081  0.0000  0.0006
1.650  0.0031  0.0000  0.0003
1.750  0.0007  0.0000  0.0001
