# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.236039 -----------------
#dely    BF    dB     BFVar
0.050  0.3096  0.0002  0.0057
0.150  0.2910  0.0002  0.0047
0.250  0.2672  0.0002  0.0051
0.350  0.2467  0.0002  0.0034
0.450  0.2262  0.0002  0.0043
0.550  0.1995  0.0001  0.0025
0.650  0.1760  0.0001  0.0020
0.750  0.1494  0.0001  0.0034
0.850  0.1262  0.0001  0.0019
0.950  0.1036  0.0001  0.0027
1.050  0.0826  0.0001  0.0030
1.150  0.0629  0.0001  0.0014
1.250  0.0479  0.0001  0.0012
1.350  0.0335  0.0001  0.0020
1.450  0.0219  0.0001  0.0008
1.550  0.0118  0.0000  0.0006
1.650  0.0040  0.0000  0.0006
1.750  0.0004  0.0000  0.0001
