# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.125727 -----------------
#dely    BF
0.050 -0.3777 -0.0290
0.150 -0.2545 -0.0217
0.250 -0.2875 -0.0258
0.350 -0.3994 -0.0371
0.450 -0.1487 -0.0169
0.550 -0.1470 -0.0153
0.650  0.0067  0.0009
0.750 -0.0117 -0.0018
0.850  0.0917  0.0180
0.950  0.0783  0.0160
1.050  0.0378  0.0109
1.150  0.0992  0.0331
1.250 -0.0058 -0.0026
1.350  0.0063  0.0063
1.450  0.0549  0.0275
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
