# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.361141 -----------------
#dely    BF
0.050 -1.9328 -0.0129
0.150 -1.6236 -0.0113
0.250 -1.2691 -0.0092
0.350 -1.2252 -0.0094
0.450 -1.0185 -0.0083
0.550 -0.4713 -0.0041
0.650  0.0023  0.0000
0.750 -0.0437 -0.0004
0.850  0.3808  0.0043
0.950  0.4170  0.0053
1.050  0.6194  0.0086
1.150  0.6165  0.0095
1.250  0.4552  0.0080
1.350  0.4893  0.0101
1.450  0.4503  0.0108
1.550  0.3174  0.0096
1.650  0.1662  0.0066
1.750  0.0584  0.0041
