  0.15 0.272889 0.0097921
  0.25 0.311247 0.0117471
  0.35 0.350291 0.0141284
  0.45 0.351877 0.0160969
  0.55 0.354705 0.0183193
  0.65 0.332714 0.0198663
  0.75 0.330739 0.0236714
  0.85 0.296867 0.0265917
  0.95 0.286602 0.033467
  1.05 0.261677 0.044339
  1.15 0.261238 0.0725891
  1.25 0.326208 0.176599
