# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0730939 -----------------
#dely    BF    dB     BFVar
0.050  0.1414  0.0004  0.0048
0.150  0.1322  0.0004  0.0038
0.250  0.1190  0.0003  0.0030
0.350  0.0976  0.0003  0.0048
0.450  0.0756  0.0003  0.0044
0.550  0.0589  0.0002  0.0015
0.650  0.0408  0.0002  0.0014
0.750  0.0265  0.0001  0.0008
0.850  0.0172  0.0001  0.0022
0.950  0.0107  0.0001  0.0006
1.050  0.0058  0.0001  0.0005
1.150  0.0029  0.0000  0.0002
1.250  0.0014  0.0000  0.0001
1.350  0.0006  0.0000  0.0001
1.450  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
