# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.16964 -----------------
#dely    BF
0.050  1.9299  0.0143
0.150  1.5418  0.0118
0.250  1.3914  0.0110
0.350  1.1320  0.0094
0.450  0.3540  0.0031
0.550  0.2023  0.0019
0.650 -0.2794 -0.0028
0.750 -0.4541 -0.0048
0.850 -0.9133 -0.0104
0.950 -0.7598 -0.0095
1.050 -1.1077 -0.0151
1.150 -1.1481 -0.0174
1.250 -1.1825 -0.0203
1.350 -1.0639 -0.0206
1.450 -0.5729 -0.0131
1.550 -0.4411 -0.0123
1.650 -0.2317 -0.0085
1.750 -0.0934 -0.0063
