# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0667179 -----------------
#dely    BF
0.050  0.0463  0.0072
0.150  0.0908  0.0151
0.250  0.0844  0.0141
0.350  0.0964  0.0168
0.450  0.0775  0.0146
0.550  0.1171  0.0221
0.650  0.0612  0.0120
0.750  0.0478  0.0159
0.850  0.0317  0.0100
0.950  0.0227  0.0080
1.050 -0.0125 -0.0047
1.150  0.0029  0.0029
1.250  0.0010  0.0010
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
