# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.122896 -----------------
#dely    BF    dB     BFVar
0.050  0.2304  0.0008  0.0062
0.150  0.2137  0.0008  0.0085
0.250  0.1918  0.0007  0.0065
0.350  0.1603  0.0006  0.0072
0.450  0.1285  0.0006  0.0042
0.550  0.1010  0.0005  0.0023
0.650  0.0766  0.0004  0.0019
0.750  0.0522  0.0003  0.0026
0.850  0.0349  0.0002  0.0015
0.950  0.0211  0.0002  0.0012
1.050  0.0117  0.0001  0.0006
1.150  0.0052  0.0001  0.0004
1.250  0.0015  0.0000  0.0003
1.350  0.0001  0.0000  0.0002
1.450 -0.0001 -0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
