# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.00269919 -----------------
#dely    BF
0.050 -0.0644 -0.0097
0.150 -0.0313 -0.0055
0.250  0.0104  0.0019
0.350 -0.0179 -0.0042
0.450  0.0288  0.0064
0.550  0.0191  0.0039
0.650 -0.0011 -0.0003
0.750  0.0062  0.0017
0.850  0.0088  0.0036
0.950  0.0121  0.0070
1.050  0.0020  0.0020
1.150 -0.0035 -0.0020
1.250  0.0037  0.0021
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
