# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=1.26335 -----------------
#dely    BF
0.050  2.1831  0.0157
0.150  1.9574  0.0145
0.250  1.6823  0.0130
0.350  1.6335  0.0132
0.450  1.4023  0.0120
0.550  1.0150  0.0092
0.650  0.8121  0.0079
0.750  0.6729  0.0070
0.850  0.5291  0.0060
0.950  0.3260  0.0040
1.050  0.3130  0.0042
1.150  0.1255  0.0019
1.250  0.0571  0.0010
1.350  0.0079  0.0002
1.450 -0.0091 -0.0002
1.550 -0.0217 -0.0006
1.650 -0.0426 -0.0016
1.750 -0.0104 -0.0007
