# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0608631 -----------------
#dely    BF    dB     BFVar
0.050  0.1695  0.0014  0.0165
0.150  0.1305  0.0012  0.0117
0.250  0.0917  0.0010  0.0058
0.350  0.0645  0.0008  0.0049
0.450  0.0436  0.0006  0.0081
0.550  0.0316  0.0005  0.0027
0.650  0.0239  0.0005  0.0039
0.750  0.0179  0.0004  0.0044
0.850  0.0131  0.0004  0.0011
0.950  0.0094  0.0003  0.0011
1.050  0.0064  0.0002  0.0010
1.150  0.0040  0.0002  0.0007
1.250  0.0014  0.0001  0.0005
1.350  0.0007  0.0001  0.0001
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
