# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.253622 -----------------
#dely    BF    dB     BFVar
0.050  0.4570  0.0002  0.0049
0.150  0.4180  0.0002  0.0074
0.250  0.3715  0.0002  0.0052
0.350  0.3137  0.0002  0.0041
0.450  0.2597  0.0002  0.0049
0.550  0.2063  0.0001  0.0050
0.650  0.1586  0.0001  0.0024
0.750  0.1179  0.0001  0.0032
0.850  0.0857  0.0001  0.0021
0.950  0.0573  0.0001  0.0036
1.050  0.0386  0.0000  0.0010
1.150  0.0239  0.0000  0.0039
1.250  0.0146  0.0000  0.0013
1.350  0.0080  0.0000  0.0013
1.450  0.0037  0.0000  0.0007
1.550  0.0012  0.0000  0.0003
1.650  0.0003  0.0000  0.0002
1.750 -0.0000 -0.0000  0.0000
