# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.164213 -----------------
#dely    BF
0.050  0.1348  0.0011
0.150  0.1285  0.0011
0.250  0.1963  0.0017
0.350  0.1521  0.0014
0.450  0.2023  0.0020
0.550  0.2337  0.0024
0.650  0.1082  0.0012
0.750  0.1084  0.0013
0.850  0.0769  0.0010
0.950  0.0590  0.0009
1.050  0.0845  0.0014
1.150  0.0656  0.0012
1.250  0.0193  0.0004
1.350  0.0465  0.0012
1.450  0.0039  0.0001
1.550  0.0224  0.0009
1.650 -0.0002 -0.0000
1.750 -0.0001 -0.0000
