# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0946649 -----------------
#dely    BF    dB     BFVar
0.050  0.1861  0.0005  0.0044
0.150  0.1717  0.0005  0.0023
0.250  0.1494  0.0004  0.0020
0.350  0.1222  0.0004  0.0026
0.450  0.0951  0.0003  0.0024
0.550  0.0726  0.0003  0.0018
0.650  0.0538  0.0003  0.0016
0.750  0.0380  0.0002  0.0015
0.850  0.0248  0.0002  0.0010
0.950  0.0153  0.0001  0.0008
1.050  0.0094  0.0001  0.0009
1.150  0.0049  0.0001  0.0006
1.250  0.0024  0.0000  0.0007
1.350  0.0007  0.0000  0.0004
1.450  0.0002  0.0000  0.0006
1.550 -0.0000 -0.0000  0.0001
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
