# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0921708 -----------------
#dely    BF
0.050 -0.1349 -0.0001
0.150 -0.1215 -0.0001
0.250 -0.1107 -0.0001
0.350 -0.0995 -0.0001
0.450 -0.0813 -0.0001
0.550 -0.0670 -0.0001
0.650 -0.0570 -0.0001
0.750 -0.0478 -0.0001
0.850 -0.0414 -0.0001
0.950 -0.0336 -0.0001
1.050 -0.0304 -0.0001
1.150 -0.0258 -0.0001
1.250 -0.0224 -0.0001
1.350 -0.0179 -0.0001
1.450 -0.0135 -0.0000
1.550 -0.0096 -0.0000
1.650 -0.0055 -0.0000
1.750 -0.0018 -0.0000
