# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.206, SIGMA_HAD=0.555966
# NSAMPLE=10000000, Tblast=85.9241, UPERPblast(x,y)=(0.7564,0.7564)
# SOVERUD=0.7835, QUARK_ENTROPY_RATIO=0.1986, BARYON_FUDGE=0.6905
# ------- normalization=0.0137623 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0301  0.0003 -0.0199  0.0405  0.0095
0.150  0.0285  0.0003 -0.0189  0.0388  0.0085
0.250  0.0235  0.0002 -0.0189  0.0351  0.0072
0.350  0.0212  0.0002 -0.0159  0.0307  0.0064
0.450  0.0143  0.0002 -0.0143  0.0243  0.0043
0.550  0.0098  0.0001 -0.0124  0.0193  0.0028
0.650  0.0068  0.0001 -0.0095  0.0145  0.0017
0.750  0.0038  0.0001 -0.0078  0.0104  0.0012
0.850  0.0018  0.0000 -0.0059  0.0070  0.0006
0.950  0.0001  0.0000 -0.0046  0.0044  0.0003
1.050 -0.0010 -0.0000 -0.0034  0.0024  0.0001
1.150 -0.0004 -0.0000 -0.0017  0.0012  0.0000
1.250 -0.0003 -0.0000 -0.0008  0.0005  0.0000
1.350 -0.0003 -0.0000 -0.0005  0.0002  0.0000
1.450 -0.0002 -0.0000 -0.0002  0.0001  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
