# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=74.3381 -----------------
#dely    BF
0.050 27.7417  0.5229
0.150  8.2172  0.1587
0.250 40.0477  0.8496
0.350 19.9706  0.4243
0.450 32.2365  0.8004
0.550 48.9341  1.4310
0.650 73.8817  2.6285
0.750 65.1057  2.4855
0.850 65.7400  2.9989
0.950 75.7193  4.1499
1.050 63.0099  4.0936
1.150 78.2565  6.2501
1.250 52.7776  4.8826
1.350 32.1781  3.7597
1.450 28.5427  3.4393
1.550 17.9708  3.0037
1.650  9.0754  1.4233
1.750  3.9758  1.3756
