# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0345554 -----------------
#dely    BF
0.050  0.0666  0.0019
0.150  0.0719  0.0021
0.250  0.0543  0.0016
0.350  0.0570  0.0018
0.450  0.0283  0.0010
0.550  0.0242  0.0009
0.650  0.0219  0.0009
0.750  0.0132  0.0006
0.850  0.0070  0.0004
0.950  0.0049  0.0003
1.050 -0.0024 -0.0002
1.150  0.0002  0.0000
1.250 -0.0011 -0.0001
1.350  0.0000  0.0000
1.450 -0.0003 -0.0001
1.550 -0.0001 -0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
