# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0373505 -----------------
#dely    BF
0.050 -0.0729 -0.0006
0.150 -0.1149 -0.0009
0.250 -0.0997 -0.0008
0.350 -0.0607 -0.0005
0.450 -0.0863 -0.0008
0.550 -0.0224 -0.0002
0.650  0.0088  0.0001
0.750 -0.0182 -0.0002
0.850 -0.0375 -0.0004
0.950  0.0106  0.0001
1.050  0.0137  0.0002
1.150 -0.0001 -0.0000
1.250 -0.0016 -0.0000
1.350  0.0362  0.0007
1.450  0.0175  0.0004
1.550  0.0266  0.0007
1.650  0.0151  0.0006
1.750  0.0125  0.0008
