# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.485623 -----------------
#dely    BF
0.050  0.3536  0.0124
0.150 -0.0895 -0.0031
0.250  0.5729  0.0223
0.350 -0.2754 -0.0114
0.450 -0.3094 -0.0143
0.550  0.0872  0.0049
0.650 -0.7057 -0.0457
0.750 -1.9918 -0.1458
0.850 -0.7626 -0.0684
0.950 -1.1741 -0.1217
1.050 -0.1741 -0.0242
1.150 -0.3229 -0.0533
1.250 -0.0642 -0.0178
1.350 -0.0003 -0.0001
1.450 -0.0000 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
