# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.076312 -----------------
#dely    BF
0.050 -0.0872 -0.0001
0.150 -0.0880 -0.0001
0.250 -0.0791 -0.0001
0.350 -0.0709 -0.0001
0.450 -0.0638 -0.0001
0.550 -0.0595 -0.0001
0.650 -0.0543 -0.0001
0.750 -0.0487 -0.0001
0.850 -0.0457 -0.0001
0.950 -0.0385 -0.0001
1.050 -0.0320 -0.0001
1.150 -0.0285 -0.0001
1.250 -0.0213 -0.0001
1.350 -0.0182 -0.0001
1.450 -0.0139 -0.0000
1.550 -0.0081 -0.0000
1.650 -0.0041 -0.0000
1.750 -0.0014 -0.0000
